ID;Superkingdom;Kingdom;Subkingdom;Infrakingdom;Superphylum;Phylum;Subphylum;Infraphylum;Parvphylum;Superclass;Class;Subclass;Infraclass;Superorder;Order;Family;BHL;BOLD;EOL;GBIF;NCBI;GGBN;BHL_Percentile;BOLD_Percentile;EOL_Percentile;GBIF_Percentile;NCBI_Percentile;GGBN_Percentile;GGI score;Reference
Passeriformes-Viduidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Passeriformes;Viduidae;17;6;11;59626;1671;0;61;73;88;96;88;0;68;Gill & Donsker (Eds.), 2014
Passeriformes-Vireonidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Passeriformes;Vireonidae;1028;185;57;1943843;1049;1;96;93;97;100;86;93;94;Gill & Donsker (Eds.), 2014
Passeriformes-Zosteropidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Passeriformes;Zosteropidae;930;83;87;420154;2074;0;96;88;98;99;89;0;78;Gill & Donsker (Eds.), 2014
Pelecaniformes-Ardeidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pelecaniformes;Ardeidae;3223;259;67;6632919;30907;2;99;94;97;100;95;95;97;Gill & Donsker (Eds.), 2014
Pelecaniformes-Balaenicipitidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pelecaniformes;Balaenicipitidae;113;1;1;187;1529;0;80;60;59;58;88;0;58;Gill & Donsker (Eds.), 2014
Pelecaniformes-Pelecanidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pelecaniformes;Pelecanidae;1447;30;9;697518;114192;1;97;82;87;99;98;93;93;Gill & Donsker (Eds.), 2014
Pelecaniformes-Scopidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pelecaniformes;Scopidae;360;0;1;36591;1615;0;90;0;59;94;88;0;55;Gill & Donsker (Eds.), 2014
Pelecaniformes-Threskiornithidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pelecaniformes;Threskiornithidae;473;59;35;1106154;80757;2;92;87;95;100;97;95;94;Gill & Donsker (Eds.), 2014
Phaethontiformes-Phaethontidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Phaethontiformes;Phaethontidae;415;9;3;14980;119854;0;91;75;76;90;98;0;72;Gill & Donsker (Eds.), 2014
Phoenicopteriformes-Phoenicopteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Phoenicopteriformes;Phoenicopteridae;824;28;6;31718;39068;1;95;82;83;93;95;93;90;Gill & Donsker (Eds.), 2014
Piciformes-Bucconidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Bucconidae;927;48;31;30645;139;0;96;85;94;93;70;0;73;Gill & Donsker (Eds.), 2014
Piciformes-Capitonidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Capitonidae;1474;20;35;93;72;0;97;80;95;54;64;0;65;Gill & Donsker (Eds.), 2014
Piciformes-Galbulidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Galbulidae;902;38;18;17754;117;0;95;84;92;90;68;0;72;Gill & Donsker (Eds.), 2014
Piciformes-Indicatoridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Indicatoridae;586;6;11;20405;112;0;93;73;88;91;68;0;69;Gill & Donsker (Eds.), 2014
Piciformes-Lybiidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Lybiidae;4;0;31;0;77;0;49;0;94;0;64;0;35;Gill & Donsker (Eds.), 2014
Piciformes-Megalaimidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Megalaimidae;17;0;27;1;1348;0;61;0;94;35;87;0;46;Gill & Donsker (Eds.), 2014
Piciformes-Picidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Picidae;3780;602;192;10519203;56342;3;99;98;99;100;96;96;98;Gill & Donsker (Eds.), 2014
Piciformes-Ramphastidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Ramphastidae;692;50;109;248651;1303;1;94;86;98;98;87;93;93;Gill & Donsker (Eds.), 2014
Piciformes-Semnornithidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Piciformes;Semnornithidae;0;0;3;0;0;0;0;0;76;0;0;0;13;Gill & Donsker (Eds.), 2014
Podicipediformes-Podicipedidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Podicipediformes;Podicipedidae;601;65;21;2629140;41991;1;93;87;93;100;96;93;94;Gill & Donsker (Eds.), 2014
Procellariiformes-Diomedeidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Procellariiformes;Diomedeidae;511;30;22;191981;1095;0;92;82;93;98;86;0;75;Gill & Donsker (Eds.), 2014
Procellariiformes-Hydrobatidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Procellariiformes;Hydrobatidae;405;46;22;122352;2323;0;91;85;93;97;90;0;76;Gill & Donsker (Eds.), 2014
Procellariiformes-Pelecanoididae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Procellariiformes;Pelecanoididae;165;4;4;5683;35;0;84;69;79;84;56;0;62;Gill & Donsker (Eds.), 2014
Procellariiformes-Procellariidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Procellariiformes;Procellariidae;1339;592;84;879743;110020;1;97;98;98;100;98;93;97;Gill & Donsker (Eds.), 2014
Psittaciformes-Cacatuidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Psittaciformes;Cacatuidae;198;91;21;10196;696;0;85;89;93;88;84;0;73;Gill & Donsker (Eds.), 2014
Psittaciformes-Psittacidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Psittaciformes;Psittacidae;2738;523;354;2214495;249739;1;99;97;100;100;99;93;98;Gill & Donsker (Eds.), 2014
Psittaciformes-Strigopidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Psittaciformes;Strigopidae;0;0;4;0;0;0;0;0;79;0;0;0;14;Gill & Donsker (Eds.), 2014
Pterocliformes-Pteroclidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Pterocliformes;Pteroclidae;789;11;16;0;103852;0;95;77;91;0;98;0;60;Gill & Donsker (Eds.), 2014
Sphenisciformes-Spheniscidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Sphenisciformes;Spheniscidae;915;285;18;561058;74531;0;95;95;92;99;97;0;80;Gill & Donsker (Eds.), 2014
Strigiformes-Strigidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Strigiformes;Strigidae;3116;340;174;1410837;3783;5;99;96;99;100;91;97;97;Gill & Donsker (Eds.), 2014
Strigiformes-Tytonidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Strigiformes;Tytonidae;461;43;12;126310;117164;1;92;85;89;97;98;93;92;Gill & Donsker (Eds.), 2014
Suliformes-Anhingidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Suliformes;Anhingidae;377;7;4;237741;54;0;90;74;79;98;61;0;67;Gill & Donsker (Eds.), 2014
Suliformes-Fregatidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Suliformes;Fregatidae;602;18;5;67498;462;1;93;79;81;96;81;93;87;Gill & Donsker (Eds.), 2014
Suliformes-Phalacrocoracidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Suliformes;Phalacrocoracidae;1200;69;37;2744600;119219;1;97;87;95;100;98;93;95;Gill & Donsker (Eds.), 2014
Suliformes-Sulidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Suliformes;Sulidae;898;52;10;423276;1425;0;95;86;88;99;87;0;76;Gill & Donsker (Eds.), 2014
Trogoniformes-Trogonidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Trogoniformes;Trogonidae;1413;53;42;90840;98765;3;97;86;96;97;97;96;95;Gill & Donsker (Eds.), 2014
Urypygiformes-Eurypygidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Urypygiformes;Eurypygidae;454;4;1;2606;109923;1;92;69;59;78;98;93;81;Gill & Donsker (Eds.), 2014
Urypygiformes-Rhynochetidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Aves;Neornithes;Neognathae;Neoaves;Urypygiformes;Rhynochetidae;62;2;1;157;52;0;74;64;59;57;60;0;53;Gill & Donsker (Eds.), 2014
Monotremata-Ornithorhynchidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Prototheria;;;Monotremata;Ornithorhynchidae;145;3;1;5980;280086;0;83;67;59;84;99;0;65;Wilson & Reeder, 2011
Monotremata-Tachyglossidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Prototheria;;;Monotremata;Tachyglossidae;147;4;4;17755;832;0;83;69;79;90;85;0;68;Wilson & Reeder, 2011
Afrosoricida-Chrysochloridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Afrosoricida;Chrysochloridae;500;5;13;1600;410499;0;92;71;90;74;100;0;71;Wilson & Reeder, 2011
Afrosoricida-Tenrecidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Afrosoricida;Tenrecidae;227;4;29;4426;290316;0;86;69;94;82;99;0;72;Wilson & Reeder, 2011
Artiodactyla-Antilocapridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Antilocapridae;416;5;1;7678;156;0;91;71;59;86;71;0;63;Wilson & Reeder, 2011
Artiodactyla-Bovidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Bovidae;2909;1139;150;146613;3097545;0;99;99;99;98;100;0;83;Wilson & Reeder, 2011
Artiodactyla-Camelidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Camelidae;1382;39;7;18646;1849239;0;97;84;85;91;100;0;76;Wilson & Reeder, 2011
Artiodactyla-Cervidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Cervidae;2970;487;55;209348;32424;1;99;97;96;98;95;93;96;Wilson & Reeder, 2011
Artiodactyla-Giraffidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Giraffidae;538;7;2;3217;696;0;93;74;71;80;84;0;67;Wilson & Reeder, 2011
Artiodactyla-Hippopotamidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Hippopotamidae;569;5;3;4501;481;0;93;71;76;82;81;0;67;Wilson & Reeder, 2011
Artiodactyla-Moschidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Moschidae;184;19;7;568;592;0;85;80;85;67;82;0;67;Wilson & Reeder, 2011
Artiodactyla-Suidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Suidae;1712;195;19;61952;539927;0;98;93;92;96;100;0;80;Wilson & Reeder, 2011
Artiodactyla-Tayassuidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Tayassuidae;358;9;3;8085;582;0;90;75;76;86;82;0;68;Wilson & Reeder, 2011
Artiodactyla-Tragulidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Artiodactyla;Tragulidae;693;6;8;2509;171;0;94;73;86;78;72;0;67;Wilson & Reeder, 2011
Carnivora-Ailuridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Ailuridae;58;7;1;368;318;0;73;74;59;64;78;0;58;Wilson & Reeder, 2011
Carnivora-Canidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Canidae;4079;611;41;277084;320314;2;99;98;95;98;100;95;98;Wilson & Reeder, 2011
Carnivora-Eupleridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Eupleridae;21;5;8;464;350;0;63;71;86;66;79;0;61;Wilson & Reeder, 2011
Carnivora-Felidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Felidae;3904;217;49;115364;96795;0;99;94;96;97;97;0;81;Wilson & Reeder, 2011
Carnivora-Herpestidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Herpestidae;112;40;36;13054;749;0;80;84;95;89;84;0;72;Wilson & Reeder, 2011
Carnivora-Hyaenidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Hyaenidae;836;11;5;4744;565;0;95;77;81;83;82;0;70;Wilson & Reeder, 2011
Carnivora-Mephitidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Mephitidae;14;43;13;17366;831;0;59;85;90;90;85;0;68;Wilson & Reeder, 2011
Carnivora-Mustelidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Mustelidae;2911;191;73;402814;410803;1;99;93;97;99;100;93;97;Wilson & Reeder, 2011
Carnivora-Nandiniidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Nandiniidae;4;16;1;699;124;0;49;79;59;69;69;0;54;Wilson & Reeder, 2011
Carnivora-Odobenidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Odobenidae;238;34;1;11356;34308;0;87;83;59;88;95;0;69;Wilson & Reeder, 2011
Carnivora-Otariidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Otariidae;964;58;16;100619;3772;19;96;87;91;97;91;99;93;Wilson & Reeder, 2011
Carnivora-Phocidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Phocidae;1541;124;19;347446;357006;95;97;90;92;99;100;100;96;Wilson & Reeder, 2011
Carnivora-Prionodontidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Prionodontidae;9;1;2;2;2;0;56;60;71;37;30;0;42;Wilson & Reeder, 2011
Carnivora-Procyonidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Procyonidae;1485;46;13;26060;1109;0;97;85;90;92;86;0;75;Wilson & Reeder, 2011
Carnivora-Ursidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Ursidae;2133;251;11;41556;287466;0;98;94;88;94;99;0;79;Wilson & Reeder, 2011
Carnivora-Viverridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Carnivora;Viverridae;1934;44;39;19631;1457;0;98;85;95;91;88;0;76;Wilson & Reeder, 2011
Cetacea-Balaenidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Balaenidae;678;16;4;5917;1252;1;94;79;79;84;87;93;86;Wilson & Reeder, 2011
Cetacea-Balaenopteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Balaenopteridae;481;193;10;156662;55667;30;92;93;88;98;96;99;94;Wilson & Reeder, 2011
Cetacea-Delphinidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Delphinidae;1601;306;39;100040;359606;3393;98;95;95;97;100;100;97;Wilson & Reeder, 2011
Cetacea-Eschrichtiidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Eschrichtiidae;52;7;1;2955;321;0;72;74;59;79;78;0;60;Wilson & Reeder, 2011
Cetacea-Iniidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Iniidae;122;180;3;1122;636;1;81;93;76;72;83;93;83;Wilson & Reeder, 2011
Cetacea-Kogiidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Kogiidae;36;0;2;2790;0;0;68;0;71;79;0;0;37;Wilson & Reeder, 2011
Cetacea-Lipotidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Lipotidae;12;0;1;44;60912;0;58;0;59;49;96;0;44;Wilson & Reeder, 2011
Cetacea-Monodontidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Monodontidae;159;23;2;3436;513;1;83;81;71;80;81;93;81;Wilson & Reeder, 2011
Cetacea-Neobalaenidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Neobalaenidae;23;3;2;243;71;0;64;67;71;60;63;0;54;Wilson & Reeder, 2011
Cetacea-Phocoenidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Phocoenidae;103;48;6;46226;1841;210;79;85;83;95;89;100;89;Wilson & Reeder, 2011
Cetacea-Physeteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Physeteridae;735;8;4;41778;55434;39;94;75;79;94;96;99;90;Wilson & Reeder, 2011
Cetacea-Platanistidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Platanistidae;414;2;5;333;263;0;91;64;81;63;76;0;63;Wilson & Reeder, 2011
Cetacea-Pontoporiidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Pontoporiidae;23;0;1;122;223;0;64;0;59;56;74;0;42;Wilson & Reeder, 2011
Cetacea-Ziphiidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Cetacea;Ziphiidae;490;72;21;726;902;0;92;88;93;69;85;0;71;"Wilson & Reeder, 2011; ITIS, 2014"
Chiroptera-Cistugidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Cistugidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2014
Chiroptera-Craseonycteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Craseonycteridae;13;0;1;5;352;0;59;0;59;40;79;0;39;Wilson & Reeder, 2011
Chiroptera-Emballonuridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Emballonuridae;488;515;46;43651;1629;0;92;97;96;94;88;0;78;Wilson & Reeder, 2011
Chiroptera-Furipteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Furipteridae;63;6;2;403;42;0;74;73;71;64;58;0;57;Wilson & Reeder, 2011
Chiroptera-Hipposideridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Hipposideridae;163;553;58;276;83022;0;84;97;97;61;97;0;73;Wilson & Reeder, 2011
Chiroptera-Megadermatidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Megadermatidae;174;52;5;4397;126635;0;84;86;81;82;98;0;72;Wilson & Reeder, 2011
Chiroptera-Miniopteridae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Miniopteridae;16;0;18;0;461;0;61;0;92;0;81;0;39;ITIS, 2014
Chiroptera-Molossidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Molossidae;810;492;81;123909;2983;0;95;97;98;97;91;0;80;Wilson & Reeder, 2011
Chiroptera-Mormoopidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Mormoopidae;113;521;8;31795;103056;0;80;97;86;93;98;0;76;Wilson & Reeder, 2011
Chiroptera-Mystacinidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Mystacinidae;34;2;2;31;354;0;68;64;71;48;79;0;55;Wilson & Reeder, 2011
Chiroptera-Myzopodidae;Eukaryota;Animalia;Bilateria;Deuterostomia;;Chordata;Vertebrata;Gnathostomata;;Tetrapoda;Mammalia;Theria;Eutheria;;Chiroptera;Myzopodidae;37;0;1;38;102;0;69;0;59;49;67;0;41;Wilson & Reeder, 2011
